comuna,nombre_campamento,anio_llegada,situacion_habitacional_anterior,tipo_vivienda,tiene_electricidad,fuente_agua,tiene_saneamiento,coord_x,coord_y,geometry,antiguedad_hogar
13110,1311013,2019.0,Propietario y pagando dividendo,1.0,No informado,Camión aljibe,No informado,-70.5574470879475,-33.5160950709705,POINT (-70.5574470879475 -33.5160950709705),5.0
13110,1311013,2019.0,Propietario y sin deuda,No informado,No informado,No informado,No informado,-70.5574765908808,-33.5161214742006,POINT (-70.5574765908808 -33.5161214742006),5.0
13110,1311013,2021.0,Propietario y sin deuda,1.0,No informado,No informado,No,-70.5576935439303,-33.5154969345411,POINT (-70.5576935439303 -33.5154969345411),3.0
13110,1311013,2019.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No,-70.5517987179534,-33.514116980107,POINT (-70.5517987179534 -33.514116980107),5.0
13110,1311013,2015.0,No informado,1.0,No informado,Camión aljibe,No,-70.5576597492873,-33.5154941360796,POINT (-70.5576597492873 -33.5154941360796),9.0
13110,1311013,2024.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No,-70.5515485163844,-33.5138412467463,POINT (-70.5515485163844 -33.5138412467463),0.0
13110,1311013,2024.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No,-70.55161465,-33.51393076,POINT (-70.55161465 -33.51393076),0.0
13110,1311013,2019.0,Propietario y sin deuda,1.0,No informado,Camión aljibe,No informado,-70.5544323991714,-33.5150728218223,POINT (-70.5544323991714 -33.5150728218223),5.0
13110,1311013,2019.0,Propietario y sin deuda,1.0,No informado,Camión aljibe,No informado,-70.5544272490011,-33.5151185272171,POINT (-70.5544272490011 -33.5151185272171),5.0
13110,1311013,2020.0,Allegado,2.0,No informado,Camión aljibe,No informado,-70.550450338231,-33.5137428622448,POINT (-70.550450338231 -33.5137428622448),4.0
13110,1311013,2023.0,Allegado,2.0,No informado,Camión aljibe,No informado,-70.5541250814827,-33.5151723191856,POINT (-70.5541250814827 -33.5151723191856),1.0
13110,1311013,2022.0,Allegado,2.0,No informado,Camión aljibe,No informado,-70.5530428833708,-33.5145717669399,POINT (-70.5530428833708 -33.5145717669399),2.0
13110,1311013,2010.0,Propietario y pagando dividendo,3.0,No informado,Camión aljibe,No,-70.5585637699612,-33.5154944277105,POINT (-70.5585637699612 -33.5154944277105),14.0
13110,1311013,2020.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.55613,-33.5153433333333,POINT (-70.55613 -33.5153433333333),4.0
13110,1311013,2020.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.5570581083772,-33.5156855110448,POINT (-70.5570581083772 -33.5156855110448),4.0
13110,1311013,2023.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.5570198260687,-33.5157335510426,POINT (-70.5570198260687 -33.5157335510426),1.0
13110,1311013,2020.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.5573124142644,-33.5159910037007,POINT (-70.5573124142644 -33.5159910037007),4.0
13110,1311013,2017.0,Allegado,2.0,No informado,Camión aljibe,No,-70.5577057725156,-33.5155261201734,POINT (-70.5577057725156 -33.5155261201734),7.0
13110,1311013,2020.0,Propietario y pagando dividendo,3.0,No informado,Camión aljibe,No informado,-70.5551633201017,-33.5152105340321,POINT (-70.5551633201017 -33.5152105340321),4.0
13110,1311013,2021.0,Propietario y pagando dividendo,3.0,No informado,Camión aljibe,No informado,-70.5551525881311,-33.515219443744,POINT (-70.5551525881311 -33.515219443744),3.0
13110,1311013,2022.0,Propietario y pagando dividendo,2.0,No informado,Camión aljibe,No informado,-70.5543479372888,-33.5148569558695,POINT (-70.5543479372888 -33.5148569558695),2.0
13110,1311013,2020.0,Propietario y sin deuda,4.0,No informado,Camión aljibe,No informado,-70.5541695728927,-33.5150296319149,POINT (-70.5541695728927 -33.5150296319149),4.0
13110,1311013,2019.0,Propietario y sin deuda,2.0,No informado,Camión aljibe,No informado,-70.5568132712177,-33.5155921992186,POINT (-70.5568132712177 -33.5155921992186),5.0
13110,1311013,,No informado,No informado,No informado,No informado,No informado,-70.5521294784708,-33.5141847364439,POINT (-70.5521294784708 -33.5141847364439),
13110,1311013,2021.0,Arrendatario,4.0,No informado,Camión aljibe,No informado,-70.5529023334735,-33.5144501362685,POINT (-70.5529023334735 -33.5144501362685),3.0
13110,1311013,2020.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.552625486409,-33.5143528811107,POINT (-70.552625486409 -33.5143528811107),4.0
13110,1311013,2020.0,Arrendatario,3.0,No informado,Camión aljibe,No informado,-70.5524816666667,-33.5143433333333,POINT (-70.5524816666667 -33.5143433333333),4.0
13110,1311013,,No informado,4.0,No informado,Camión aljibe,No informado,-70.5525116666667,-33.5143566666667,POINT (-70.5525116666667 -33.5143566666667),
13110,1311013,2024.0,Propietario y pagando dividendo,3.0,No informado,Camión aljibe,No informado,-70.5525183333333,-33.5143533333333,POINT (-70.5525183333333 -33.5143533333333),0.0
13119,1311905,2017.0,No informado,2.0,No informado,Camión aljibe,No,-70.731861540497,-33.4908393812945,POINT (-70.731861540497 -33.4908393812945),7.0
13119,1311905,2013.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No,-70.7321873616783,-33.4911310015622,POINT (-70.7321873616783 -33.4911310015622),11.0
13119,1311905,,No informado,No informado,No informado,No informado,No informado,-70.7320538192727,-33.4910550968146,POINT (-70.7320538192727 -33.4910550968146),
13119,1311905,2020.0,No informado,1.0,No informado,Camión aljibe,No,-70.7325463901901,-33.4908290136074,POINT (-70.7325463901901 -33.4908290136074),4.0
13119,1311905,,No informado,No informado,No informado,No informado,No informado,-70.731952649215,-33.4907604033903,POINT (-70.731952649215 -33.4907604033903),
13201,1320111,2020.0,Allegado,2.0,No informado,Camión aljibe,No informado,-70.5519724842577,-33.6064253750074,POINT (-70.5519724842577 -33.6064253750074),4.0
13119,1311905,2018.0,No informado,3.0,No informado,Camión aljibe,No,-70.7326606763819,-33.4907120538523,POINT (-70.7326606763819 -33.4907120538523),6.0
13119,1311905,,No informado,No informado,No informado,No informado,No informado,-70.732695675337,-33.490849482382,POINT (-70.732695675337 -33.490849482382),
13119,1311905,,No informado,No informado,No informado,No informado,No informado,-70.7328487246695,-33.4909453293156,POINT (-70.7328487246695 -33.4909453293156),
13119,1311905,2021.0,No informado,2.0,No informado,Camión aljibe,No,-70.7328465843018,-33.4908737091666,POINT (-70.7328465843018 -33.4908737091666),3.0
13302,1330221,2020.0,Allegado,1.0,Si,"Río, vertiente, etc.",No informado,-70.817382,-33.2375286,POINT (-70.817382 -33.2375286),4.0
13201,1320111,2020.0,Allegado,2.0,No informado,Camión aljibe,No informado,-70.5514368585534,-33.6075350274412,POINT (-70.5514368585534 -33.6075350274412),4.0
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.81739895,-33.23674369,POINT (-70.81739895 -33.23674369),
13119,1311905,2011.0,No informado,2.0,No informado,No informado,No,-70.7331177501424,-33.490676386136,POINT (-70.7331177501424 -33.490676386136),13.0
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.81726438,-33.23687861,POINT (-70.81726438 -33.23687861),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.81722628,-33.23696791,POINT (-70.81722628 -33.23696791),
13119,1311905,2020.0,No informado,3.0,No informado,Camión aljibe,No informado,-70.7307903912532,-33.4910687215713,POINT (-70.7307903912532 -33.4910687215713),4.0
13119,1311905,,No informado,No informado,No informado,No informado,No informado,-70.7303764775208,-33.4911645999218,POINT (-70.7303764775208 -33.4911645999218),
13302,1330221,2019.0,Propietario y sin deuda,2.0,Si,"Río, vertiente, etc.",No informado,-70.8172892,-33.23709662,POINT (-70.8172892 -33.23709662),5.0
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.81712097,-33.23722444,POINT (-70.81712097 -33.23722444),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.817032,-33.23727652,POINT (-70.817032 -33.23727652),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.81694639,-33.23741318,POINT (-70.81694639 -33.23741318),
13302,1330221,2024.0,Allegado,2.0,Si,"Río, vertiente, etc.",No informado,-70.8170058047948,-33.2375284907484,POINT (-70.8170058047948 -33.2375284907484),0.0
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8172219258793,-33.237629368331,POINT (-70.8172219258793 -33.237629368331),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8173781392703,-33.2373979662208,POINT (-70.8173781392703 -33.2373979662208),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8175333851565,-33.2370889660444,POINT (-70.8175333851565 -33.2370889660444),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8177590859259,-33.23692347117,POINT (-70.8177590859259 -33.23692347117),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8176123924849,-33.2368665275399,POINT (-70.8176123924849 -33.2368665275399),
13302,1330221,2022.0,No informado,3.0,No,No informado,No informado,-70.8174848144477,-33.236887626828,POINT (-70.8174848144477 -33.236887626828),2.0
13302,1330221,2019.0,No informado,1.0,Si,"Río, vertiente, etc.",No informado,-70.817294891827,-33.2366455425575,POINT (-70.817294891827 -33.2366455425575),5.0
13302,1330221,2022.0,No informado,3.0,No informado,Red pública (formal),No informado,-70.8171872920697,-33.2367287373126,POINT (-70.8171872920697 -33.2367287373126),2.0
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.817215012721,-33.2376207078122,POINT (-70.817215012721 -33.2376207078122),
13302,1330221,2021.0,Allegado,3.0,No informado,"Río, vertiente, etc.",No informado,-70.8177883297411,-33.2370353068225,POINT (-70.8177883297411 -33.2370353068225),3.0
13302,1330221,2023.0,Allegado,3.0,No informado,"Río, vertiente, etc.",No informado,-70.8178192094798,-33.2368725722889,POINT (-70.8178192094798 -33.2368725722889),1.0
13302,1330221,2019.0,Propietario y sin deuda,2.0,Si,"Río, vertiente, etc.",No informado,-70.8163155884307,-33.2385928683372,POINT (-70.8163155884307 -33.2385928683372),5.0
13302,1330221,2019.0,Propietario y sin deuda,2.0,Si,"Río, vertiente, etc.",No informado,-70.8163714862265,-33.2385253457874,POINT (-70.8163714862265 -33.2385253457874),5.0
13110,1311013,2020.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.5529517159187,-33.5145307460491,POINT (-70.5529517159187 -33.5145307460491),4.0
13110,1311013,2019.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.5528813634817,-33.5143262651998,POINT (-70.5528813634817 -33.5143262651998),5.0
13110,1311013,2022.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.5529410436443,-33.5142292998957,POINT (-70.5529410436443 -33.5142292998957),2.0
13110,1311013,2019.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.5525559680316,-33.5143222832729,POINT (-70.5525559680316 -33.5143222832729),5.0
13110,1311013,2019.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No,-70.5533550211174,-33.5143889120369,POINT (-70.5533550211174 -33.5143889120369),5.0
13110,1311013,2023.0,Allegado,3.0,No informado,Camión aljibe,No,-70.5537474441584,-33.514426671461,POINT (-70.5537474441584 -33.514426671461),1.0
13302,1330221,2022.0,Allegado,3.0,Si,"Río, vertiente, etc.",No informado,-70.8180389284129,-33.2356800595431,POINT (-70.8180389284129 -33.2356800595431),2.0
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8178023423008,-33.2359582823769,POINT (-70.8178023423008 -33.2359582823769),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8182524839026,-33.2354701578349,POINT (-70.8182524839026 -33.2354701578349),
13302,1330221,2021.0,Propietario y sin deuda,2.0,Si,"Río, vertiente, etc.",No informado,-70.8190419526123,-33.2352064824969,POINT (-70.8190419526123 -33.2352064824969),3.0
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8189379404241,-33.2353503686437,POINT (-70.8189379404241 -33.2353503686437),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8188304825926,-33.2353915826976,POINT (-70.8188304825926 -33.2353915826976),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8183560307316,-33.2354846851556,POINT (-70.8183560307316 -33.2354846851556),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8184612960954,-33.2354467754048,POINT (-70.8184612960954 -33.2354467754048),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8185443321537,-33.2354966712467,POINT (-70.8185443321537 -33.2354966712467),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8182738553702,-33.2355627479879,POINT (-70.8182738553702 -33.2355627479879),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8182414815129,-33.2354946822488,POINT (-70.8182414815129 -33.2354946822488),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8183696344294,-33.2355905309546,POINT (-70.8183696344294 -33.2355905309546),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8186172117505,-33.2355491694812,POINT (-70.8186172117505 -33.2355491694812),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.818630956884,-33.2357068680531,POINT (-70.818630956884 -33.2357068680531),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8185,-33.2360583333333,POINT (-70.8185 -33.2360583333333),
13302,1330221,2023.0,Allegado,2.0,No,No informado,No informado,-70.8181162856855,-33.2360471842838,POINT (-70.8181162856855 -33.2360471842838),1.0
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8181219247409,-33.2357735596934,POINT (-70.8181219247409 -33.2357735596934),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8180497863435,-33.2358804550158,POINT (-70.8180497863435 -33.2358804550158),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8180381520498,-33.2358709590581,POINT (-70.8180381520498 -33.2358709590581),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8179691619289,-33.235780330189,POINT (-70.8179691619289 -33.235780330189),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8189531660164,-33.2349515197685,POINT (-70.8189531660164 -33.2349515197685),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8180752869729,-33.2356528649267,POINT (-70.8180752869729 -33.2356528649267),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8191898458967,-33.2349565421317,POINT (-70.8191898458967 -33.2349565421317),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8191072389508,-33.2347440396737,POINT (-70.8191072389508 -33.2347440396737),
13302,1330221,2020.0,Arrendatario,2.0,Si,"Río, vertiente, etc.",No informado,-70.818563051771,-33.2351336324322,POINT (-70.818563051771 -33.2351336324322),4.0
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8190513290708,-33.2347937031904,POINT (-70.8190513290708 -33.2347937031904),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8186319426814,-33.2351700614406,POINT (-70.8186319426814 -33.2351700614406),
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8190137066152,-33.2348209890396,POINT (-70.8190137066152 -33.2348209890396),
13302,1330221,2019.0,Allegado,2.0,Si,"Río, vertiente, etc.",No informado,-70.8187417538244,-33.2352091956616,POINT (-70.8187417538244 -33.2352091956616),5.0
13302,1330221,2019.0,Allegado,3.0,Si,"Río, vertiente, etc.",No informado,-70.819111526485,-33.2350906043616,POINT (-70.819111526485 -33.2350906043616),5.0
13302,1330221,2021.0,Allegado,3.0,Si,"Río, vertiente, etc.",No informado,-70.8187755265768,-33.2351212278275,POINT (-70.8187755265768 -33.2351212278275),3.0
13302,1330221,,No informado,No informado,No informado,No informado,No informado,-70.8186857082728,-33.2350461625339,POINT (-70.8186857082728 -33.2350461625339),
